gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
PTHLH,0.98502845,0.7737616,0.21126688,0.004975124378109453,0.022363554426041397,tumor|nontumor
FTH1,1.4186676,1.2794251,0.13924241,0.004975124378109453,0.012591779507655198,tumor|nontumor
SLC2A1,0.42799076,0.29036862,0.13762215,0.004975124378109453,0.011898344090845532,tumor|nontumor
KRT17,0.7400678,0.61333424,0.12673354,0.004975124378109453,0.011050886692524508,tumor|nontumor
AMTN,0.8693013,0.7548561,0.11444521,0.004975124378109453,0.020788094175765923,tumor|nontumor
EGLN3,0.28655455,0.19039977,0.09615478,0.004975124378109453,0.006419106493271485,tumor|nontumor
TGFBI,0.59376144,0.5022651,0.09149635,,,tumor|nontumor
NDUFA4L2,0.19139977,0.10965542,0.08174435,,,tumor|nontumor
MT2A,0.5469945,0.46640128,0.08059323,,,tumor|nontumor
LAMC2,0.47408473,0.40670595,0.06737879,,,tumor|nontumor
SERPINE1,0.17695914,0.11472509,0.06223405,,,tumor|nontumor
GAPDH,0.35924813,0.2973945,0.061853617,,,tumor|nontumor
ACTB,1.5418752,1.4819715,0.05990374,,,tumor|nontumor
FSCN1,0.29058015,0.23424569,0.056334466,,,tumor|nontumor
HSPA2,0.44011655,0.38410518,0.05601138,,,tumor|nontumor
SFN,0.8250521,0.77311194,0.051940143,,,tumor|nontumor
LGALS1,0.42775705,0.3774612,0.05029586,,,tumor|nontumor
LDHA,0.3608748,0.3143437,0.04653111,,,tumor|nontumor
ITGA6,0.25027153,0.20711797,0.043153554,,,tumor|nontumor
S100A10,0.4498387,0.40766716,0.042171538,,,tumor|nontumor
TMSB10,0.5314584,0.49046457,0.04099381,,,tumor|nontumor
KRT14,0.568479,0.5280228,0.040456176,,,tumor|nontumor
TIMP3,0.13805594,0.098136075,0.03991986,,,tumor|nontumor
ATP1B1,0.25114807,0.21192937,0.03921871,,,tumor|nontumor
ERO1A,0.12385817,0.08656575,0.03729242,,,tumor|nontumor
H3-3B,0.56568444,0.52967733,0.036007106,,,tumor|nontumor
COL17A1,0.17150392,0.13673179,0.034772128,,,tumor|nontumor
IGFL1,0.1277781,0.093527995,0.034250103,,,tumor|nontumor
JUN,0.20075329,0.16683216,0.033921123,,,tumor|nontumor
GJB6,0.10581875,0.07223188,0.033586867,,,tumor|nontumor
SPP1,0.13846257,0.10497394,0.03348863,,,tumor|nontumor
TAGLN2,0.5877269,0.55524856,0.032478333,,,tumor|nontumor
TRPM3,0.8099959,0.77794546,0.03205043,,,tumor|nontumor
SDC1,0.34523597,0.31386173,0.031374246,,,tumor|nontumor
PPFIBP1,0.2702915,0.23892923,0.03136228,,,tumor|nontumor
ENO1,0.2911139,0.2597948,0.03131911,,,tumor|nontumor
IVNS1ABP,0.18845294,0.15728948,0.031163469,,,tumor|nontumor
ACTG1,0.64201635,0.6121478,0.029868543,,,tumor|nontumor
MMP12,0.11369673,0.08397565,0.029721081,,,tumor|nontumor
MT-RNR2,2.3733118,2.3442764,0.02903533,,,tumor|nontumor
CA12,0.108803004,0.08023755,0.028565452,,,tumor|nontumor
GJB2,0.12653817,0.098040916,0.028497256,,,tumor|nontumor
EGFR,0.15442775,0.1262272,0.028200552,,,tumor|nontumor
PDPN,0.20631301,0.1785897,0.027723312,,,tumor|nontumor
COL7A1,0.14492986,0.11755894,0.027370915,,,tumor|nontumor
SLC38A2,0.4280577,0.4019513,0.026106387,,,tumor|nontumor
TKTL1,0.23276545,0.2067004,0.026065052,,,tumor|nontumor
VEGFA,0.079170614,0.053549726,0.025620889,,,tumor|nontumor
PKM,0.26012093,0.23481217,0.025308758,,,tumor|nontumor
PTK2,0.11661255,0.09150143,0.025111124,,,tumor|nontumor
DSG2,0.15497531,0.12989303,0.025082275,,,tumor|nontumor
SDC4,0.14440003,0.11949139,0.02490864,,,tumor|nontumor
S100A2,1.2375869,1.2128168,0.024770021,,,tumor|nontumor
NFKBIA,0.20877394,0.18457559,0.024198353,,,tumor|nontumor
SEMA4B,0.0950093,0.07095671,0.02405259,,,tumor|nontumor
LAMB3,0.1835091,0.15973274,0.023776352,,,tumor|nontumor
FAM177A1,0.24124436,0.21809591,0.023148447,,,tumor|nontumor
ITGB1,0.17487247,0.15215139,0.022721082,,,tumor|nontumor
ENSG00000254687,0.47717062,0.45456555,0.022605062,,,tumor|nontumor
ITGA5,0.070276976,0.04773555,0.022541426,,,tumor|nontumor
SHANK2,0.16998021,0.14753067,0.022449538,,,tumor|nontumor
MAF,0.099287875,0.0770991,0.022188775,,,tumor|nontumor
MYL12A,0.21842247,0.19623965,0.022182822,,,tumor|nontumor
VMP1,0.37660855,0.35447893,0.022129625,,,tumor|nontumor
COL5A1,0.12861565,0.106503434,0.022112213,,,tumor|nontumor
RAC1,0.3685013,0.3464641,0.022037208,,,tumor|nontumor
KRT16,0.25024882,0.22829191,0.021956906,,,tumor|nontumor
CTSB,0.20964965,0.18772003,0.021929622,,,tumor|nontumor
PYGL,0.087793835,0.066023506,0.021770328,,,tumor|nontumor
HIF1A,0.2177142,0.19595252,0.021761686,,,tumor|nontumor
PGK1,0.14693262,0.12517095,0.02176167,,,tumor|nontumor
AHNAK,0.25965136,0.2381843,0.02146706,,,tumor|nontumor
SLC35E2B,0.6429751,0.6217129,0.021262169,,,tumor|nontumor
PLIN2,0.06748533,0.046594832,0.0208905,,,tumor|nontumor
CAV1,0.1172511,0.09636834,0.020882756,,,tumor|nontumor
PPP1R14B,0.2479347,0.22760536,0.020329341,,,tumor|nontumor
PLAU,0.10864723,0.088574015,0.020073213,,,tumor|nontumor
IGFBP3,0.050467283,0.030849347,0.019617936,,,tumor|nontumor
PMEPA1,0.17918718,0.15961522,0.01957196,,,tumor|nontumor
C4orf3,0.09621017,0.076660566,0.0195496,,,tumor|nontumor
CITED4,0.073074445,0.0535483,0.019526146,,,tumor|nontumor
S100A6,0.5621426,0.54274106,0.01940155,,,tumor|nontumor
NDRG1,0.045459904,0.026133552,0.019326352,,,tumor|nontumor
CD44,0.22652695,0.20732367,0.019203275,,,tumor|nontumor
GUK1,0.17890427,0.16012533,0.018778935,,,tumor|nontumor
PLEKHG3,0.13468958,0.11598152,0.018708065,,,tumor|nontumor
DDIT4,0.037686925,0.018996377,0.018690549,,,tumor|nontumor
MXRA7,0.12271373,0.10403753,0.018676199,,,tumor|nontumor
TPI1,0.1997559,0.18120961,0.018546298,,,tumor|nontumor
DST,0.11849826,0.10019433,0.01830393,,,tumor|nontumor
COL1A1,0.5678654,0.54959136,0.01827401,,,tumor|nontumor
SH3BGRL3,0.1757749,0.15770066,0.018074244,,,tumor|nontumor
CXCL14,0.14361544,0.12560849,0.01800695,,,tumor|nontumor
MYL12B,0.41365844,0.3958336,0.017824829,,,tumor|nontumor
H2AZ1,0.1889603,0.17161395,0.017346352,,,tumor|nontumor
HK2,0.049300227,0.031973194,0.017327033,,,tumor|nontumor
PGF,0.03969627,0.02245768,0.017238589,,,tumor|nontumor
IFI27,0.36508292,0.34800577,0.017077148,,,tumor|nontumor
VAPA,0.16014221,0.14331733,0.016824886,,,tumor|nontumor
PDLIM7,0.10590066,0.08912578,0.016774878,,,tumor|nontumor
MYH9,0.29553187,0.27877015,0.01676172,,,tumor|nontumor
ENSG00000290977,0.062369883,0.045670856,0.016699027,,,tumor|nontumor
CAV2,0.092899695,0.07623923,0.016660467,,,tumor|nontumor
FOS,0.113169625,0.09652179,0.016647838,,,tumor|nontumor
ARF6,0.16615345,0.149556,0.01659745,,,tumor|nontumor
DSG3,0.24682586,0.2302602,0.016565666,,,tumor|nontumor
RNF187,0.13471097,0.118283994,0.016426973,,,tumor|nontumor
CLTB,0.1738782,0.15770112,0.016177073,,,tumor|nontumor
LAMTOR3,0.06352501,0.047411412,0.016113602,,,tumor|nontumor
P4HA2,0.089361794,0.073435254,0.01592654,,,tumor|nontumor
YWHAE,0.21795033,0.20214538,0.015804946,,,tumor|nontumor
BNIP3,0.040991765,0.0252064,0.015785364,,,tumor|nontumor
LOXL2,0.05616898,0.040445294,0.015723687,,,tumor|nontumor
GJB3,0.09997598,0.08426835,0.015707634,,,tumor|nontumor
FRMD6,0.072673894,0.057144154,0.015529741,,,tumor|nontumor
IER3,0.06922656,0.053727247,0.015499316,,,tumor|nontumor
DDX17,0.17504579,0.1596297,0.015416086,,,tumor|nontumor
MT1X,0.08952152,0.074285746,0.015235774,,,tumor|nontumor
CA9,0.040699746,0.025552593,0.015147153,,,tumor|nontumor
VKORC1,0.11027607,0.095231056,0.015045017,,,tumor|nontumor
MACF1,0.15362392,0.1385874,0.015036523,,,tumor|nontumor
PLEC,0.092175394,0.07718554,0.014989853,,,tumor|nontumor
LMNA,0.17010196,0.15511905,0.014982909,,,tumor|nontumor
PDGFA,0.07025515,0.055342935,0.014912218,,,tumor|nontumor
ACKR3,0.09112812,0.07630729,0.014820829,,,tumor|nontumor
MIR31HG,0.08987752,0.07509528,0.0147822425,,,tumor|nontumor
IL24,0.21288665,0.19811045,0.0147762,,,tumor|nontumor
SEC61G,0.19902833,0.18442574,0.014602587,,,tumor|nontumor
FGFR3,0.07451093,0.060169447,0.014341485,,,tumor|nontumor
GNAS,0.24302092,0.22880982,0.014211103,,,tumor|nontumor
CMIP,0.13660473,0.12245161,0.014153115,,,tumor|nontumor
NADSYN1,0.12277923,0.10873444,0.014044791,,,tumor|nontumor
BGN,0.09934342,0.0853186,0.014024816,,,tumor|nontumor
SLC16A1,0.06480331,0.05080086,0.01400245,,,tumor|nontumor
TNNT1,0.09388639,0.07991369,0.0139727,,,tumor|nontumor
CAMK2N1,0.07500526,0.061173074,0.013832189,,,tumor|nontumor
MKNK2,0.079301156,0.06547421,0.013826944,,,tumor|nontumor
KIAA1958,0.42815623,0.41434777,0.013808459,,,tumor|nontumor
DUSP6,0.087106414,0.07331073,0.013795681,,,tumor|nontumor
S100A16,0.23506017,0.22130492,0.013755247,,,tumor|nontumor
GJA1,0.10450797,0.09093494,0.013573028,,,tumor|nontumor
ETS2,0.110366136,0.09681081,0.013555326,,,tumor|nontumor
NREP,0.08490232,0.07151293,0.013389386,,,tumor|nontumor
ITGB4,0.14772566,0.13441889,0.013306767,,,tumor|nontumor
ITGA3,0.07803826,0.064825796,0.013212465,,,tumor|nontumor
MT-TV,0.2416119,0.22841802,0.013193876,,,tumor|nontumor
PFKFB3,0.059740555,0.046652135,0.01308842,,,tumor|nontumor
PPP1CB,0.121311665,0.10833724,0.012974426,,,tumor|nontumor
CD59,0.14537886,0.13242924,0.012949616,,,tumor|nontumor
APP,0.33029416,0.3174661,0.012828052,,,tumor|nontumor
SERINC2,0.08662892,0.073842034,0.012786888,,,tumor|nontumor
UPP1,0.05698039,0.044248033,0.012732357,,,tumor|nontumor
PTPRF,0.19909413,0.18636365,0.012730479,,,tumor|nontumor
YWHAZ,0.46646616,0.45382527,0.012640893,,,tumor|nontumor
DAAM1,0.07903097,0.06640642,0.012624547,,,tumor|nontumor
FHL2,0.060482763,0.04789888,0.012583882,,,tumor|nontumor
TP63,0.16066505,0.14824878,0.012416273,,,tumor|nontumor
H19,0.07808193,0.06568418,0.012397751,,,tumor|nontumor
TMEM59,0.14747709,0.13515492,0.0123221725,,,tumor|nontumor
LPCAT1,0.0851627,0.07287167,0.012291029,,,tumor|nontumor
CAPN2,0.109699205,0.09741977,0.012279436,,,tumor|nontumor
P4HA1,0.04184007,0.029589651,0.012250418,,,tumor|nontumor
OCIAD2,0.12355235,0.11133543,0.012216926,,,tumor|nontumor
PLAUR,0.079873055,0.067745335,0.01212772,,,tumor|nontumor
RHOC,0.087046824,0.07502299,0.012023836,,,tumor|nontumor
MT1E,0.13782537,0.12583078,0.011994585,,,tumor|nontumor
TTYH3,0.06713283,0.055248674,0.011884157,,,tumor|nontumor
CLCA2,0.26904324,0.2571634,0.011879832,,,tumor|nontumor
NET1,0.061725084,0.049957857,0.011767227,,,tumor|nontumor
KTN1,0.088218376,0.07645933,0.011759043,,,tumor|nontumor
DYNLT3,0.07721251,0.06546466,0.011747852,,,tumor|nontumor
SUN1,0.08474776,0.073087126,0.0116606355,,,tumor|nontumor
LRRFIP1,0.08802164,0.07637262,0.01164902,,,tumor|nontumor
TPPP3,0.06033635,0.048717942,0.011618409,,,tumor|nontumor
CAP1,0.1679489,0.1563307,0.011618197,,,tumor|nontumor
PRNP,0.15001088,0.13840064,0.01161024,,,tumor|nontumor
SLC6A8,0.03736993,0.025811112,0.011558818,,,tumor|nontumor
AK4,0.057095893,0.04556896,0.011526931,,,tumor|nontumor
LIMA1,0.09706604,0.085556425,0.011509612,,,tumor|nontumor
PPP4R1,0.10116099,0.08966724,0.01149375,,,tumor|nontumor
ZBTB1,0.09932577,0.08787683,0.011448942,,,tumor|nontumor
PGAM1,0.11433382,0.102900326,0.011433497,,,tumor|nontumor
ACTN1,0.23239607,0.22096747,0.011428595,,,tumor|nontumor
EIF4E,0.053816423,0.042404376,0.011412047,,,tumor|nontumor
FGFR1OP2,0.10991458,0.09859084,0.011323735,,,tumor|nontumor
ITGB6,0.15868862,0.14740749,0.011281133,,,tumor|nontumor
S100A11,0.69723564,0.6860555,0.011180162,,,tumor|nontumor
ISG15,0.12587038,0.114710726,0.011159651,,,tumor|nontumor
PRKY,0.06218763,0.051055957,0.011131674,,,tumor|nontumor
S100A14,0.14234972,0.13137053,0.0109791905,,,tumor|nontumor
NECTIN4,0.05002189,0.03906645,0.010955442,,,tumor|nontumor
CLIC1,0.124179974,0.11323891,0.010941066,,,tumor|nontumor
STOM,0.12367798,0.11278474,0.010893233,,,tumor|nontumor
GRINA,0.111176,0.100363694,0.010812305,,,tumor|nontumor
MALL,0.04215689,0.03134867,0.010808218,,,tumor|nontumor
PURB,0.08972783,0.079058856,0.010668971,,,tumor|nontumor
CCNL2,0.090790555,0.08020594,0.010584615,,,tumor|nontumor
HCFC1R1,0.06928765,0.058706224,0.010581426,,,tumor|nontumor
ANXA1,0.17472003,0.16431399,0.010406047,,,tumor|nontumor
GSDME,0.069905445,0.05952724,0.010378204,,,tumor|nontumor
ANKRD17,0.07240227,0.06206082,0.010341447,,,tumor|nontumor
GDI1,0.09561171,0.085328825,0.010282882,,,tumor|nontumor
ENO2,0.026522717,0.016343746,0.01017897,,,tumor|nontumor
APLP2,0.110757165,0.100733,0.010024168,,,tumor|nontumor
TAX1BP3,0.10093268,0.09091917,0.010013513,,,tumor|nontumor
WSB1,0.06515026,0.055251136,0.0098991245,,,tumor|nontumor
TNFRSF12A,0.09350392,0.083646245,0.009857677,,,tumor|nontumor
GNB1,0.15624566,0.1464403,0.009805366,,,tumor|nontumor
MSANTD3,0.041357003,0.03161421,0.009742793,,,tumor|nontumor
ARF1,0.2502848,0.24056639,0.009718403,,,tumor|nontumor
ENAH,0.2617487,0.25206333,0.009685367,,,tumor|nontumor
EIF4A2,0.17460312,0.16494122,0.009661898,,,tumor|nontumor
LY6K,0.08516418,0.07560135,0.009562835,,,tumor|nontumor
TPBG,0.04174509,0.0323039,0.0094411895,,,tumor|nontumor
CALD1,0.09398983,0.08456013,0.009429693,,,tumor|nontumor
FAM89B,0.07823868,0.06886423,0.009374455,,,tumor|nontumor
PPP2R2C,0.050908364,0.041543785,0.009364579,,,tumor|nontumor
CALML3,0.11195033,0.102613635,0.009336695,,,tumor|nontumor
B4GALT1,0.093756236,0.08446109,0.009295143,,,tumor|nontumor
SLC2A4RG,0.10899994,0.099704914,0.009295024,,,tumor|nontumor
FAM83A,0.050443027,0.041160993,0.009282034,,,tumor|nontumor
RAB31,0.059557382,0.050293095,0.009264287,,,tumor|nontumor
RPL12,0.29976887,0.290556,0.0092128515,,,tumor|nontumor
RNASE1,0.047413882,0.038232833,0.009181049,,,tumor|nontumor
VEGFB,0.0686339,0.05946874,0.00916516,,,tumor|nontumor
RAB7A,0.124316104,0.115236826,0.0090792775,,,tumor|nontumor
MXD1,0.05429962,0.045231823,0.009067796,,,tumor|nontumor
CRIP2,0.05172593,0.042693276,0.0090326555,,,tumor|nontumor
ENSG00000280011,0.19745338,0.18849194,0.008961439,,,tumor|nontumor
GOLGA8A,0.059247788,0.05031476,0.008933026,,,tumor|nontumor
TENM2,0.061754614,0.052849088,0.008905526,,,tumor|nontumor
GALNT2,0.094345786,0.08544903,0.008896753,,,tumor|nontumor
RHOB,0.08327662,0.07441405,0.00886257,,,tumor|nontumor
FLNB,0.079548,0.07070354,0.008844458,,,tumor|nontumor
C7orf50,0.09622259,0.08741606,0.008806527,,,tumor|nontumor
ZFP36L1,0.19926065,0.1904559,0.008804753,,,tumor|nontumor
CSNK1E,0.09380692,0.08507952,0.0087274015,,,tumor|nontumor
SPOCK1,0.0303953,0.021686165,0.0087091345,,,tumor|nontumor
CTTN,0.1627714,0.15409231,0.008679092,,,tumor|nontumor
ARPC2,0.2500912,0.24141945,0.008671746,,,tumor|nontumor
ELL2,0.06763507,0.05896829,0.008666776,,,tumor|nontumor
MAP4K4,0.09336592,0.08470424,0.00866168,,,tumor|nontumor
ENSG00000283213,0.17475352,0.16613735,0.008616164,,,tumor|nontumor
TMED4,0.0734334,0.064902194,0.008531205,,,tumor|nontumor
CCDC91,0.1060542,0.097587205,0.008466996,,,tumor|nontumor
KRAS,0.1152398,0.106788106,0.008451693,,,tumor|nontumor
CDKN1A,0.08638247,0.07794821,0.008434258,,,tumor|nontumor
LAMC1,0.080951914,0.07262018,0.008331731,,,tumor|nontumor
CAB39,0.055137,0.04692009,0.00821691,,,tumor|nontumor
TRIO,0.059015382,0.050812982,0.0082024,,,tumor|nontumor
HYCC1,0.07590465,0.06773502,0.008169636,,,tumor|nontumor
KLHL42,0.11732166,0.10915293,0.008168735,,,tumor|nontumor
RTN4,0.13068913,0.12253705,0.008152083,,,tumor|nontumor
RNF149,0.08654001,0.07838949,0.008150525,,,tumor|nontumor
PERP,0.61080724,0.60270566,0.0081015825,,,tumor|nontumor
RALA,0.11331789,0.10524267,0.008075222,,,tumor|nontumor
MAP3K20,0.08093536,0.07287207,0.008063287,,,tumor|nontumor
ATL3,0.087318406,0.07928554,0.008032866,,,tumor|nontumor
LAMA5,0.06385084,0.05582303,0.008027811,,,tumor|nontumor
IFITM2,0.118185334,0.11018027,0.00800506,,,tumor|nontumor
YWHAQ,0.20681259,0.19882548,0.007987112,,,tumor|nontumor
FBLIM1,0.05594414,0.047965948,0.007978193,,,tumor|nontumor
TNS4,0.046305638,0.038346253,0.0079593845,,,tumor|nontumor
ANGPTL4,0.028134197,0.020193677,0.00794052,,,tumor|nontumor
SUGCT,0.049345434,0.041427862,0.007917572,,,tumor|nontumor
SDC2,0.098467894,0.09057392,0.007893972,,,tumor|nontumor
CD63,0.2137532,0.2058601,0.0078931,,,tumor|nontumor
PXN,0.07218192,0.06429927,0.007882647,,,tumor|nontumor
FMNL2,0.0543455,0.0464753,0.007870201,,,tumor|nontumor
SYT7,0.03138974,0.023536447,0.007853292,,,tumor|nontumor
TES,0.05673857,0.048891842,0.007846728,,,tumor|nontumor
ADH5,0.048285518,0.04044337,0.00784215,,,tumor|nontumor
RAI14,0.061354663,0.05354645,0.007808212,,,tumor|nontumor
SOX4,0.07949847,0.07169063,0.0078078434,,,tumor|nontumor
CIB1,0.08127543,0.073481664,0.0077937692,,,tumor|nontumor
BZW1,0.11038988,0.10260627,0.007783614,,,tumor|nontumor
FAM83H,0.10082637,0.09304417,0.0077821985,,,tumor|nontumor
TAX1BP1,0.08322878,0.075458005,0.0077707767,,,tumor|nontumor
MTATP6P1,0.46372142,0.45598978,0.0077316463,,,tumor|nontumor
SNAI2,0.04286653,0.035139978,0.007726554,,,tumor|nontumor
CLSTN1,0.10400398,0.096301965,0.0077020153,,,tumor|nontumor
FLNA,0.22854643,0.22084704,0.0076993853,,,tumor|nontumor
SUMO2,0.12096968,0.113310955,0.0076587275,,,tumor|nontumor
TMBIM6,0.23619449,0.22859028,0.0076042116,,,tumor|nontumor
MFAP2,0.049237754,0.041645203,0.0075925514,,,tumor|nontumor
ITPRID2,0.055246036,0.04766488,0.0075811557,,,tumor|nontumor
TMSB4X,0.8239887,0.8164178,0.007570863,,,tumor|nontumor
PDGFC,0.030764682,0.02321236,0.007552322,,,tumor|nontumor
CALML5,0.07016692,0.0626375,0.0075294226,,,tumor|nontumor
CDCP1,0.04496847,0.03744189,0.0075265802,,,tumor|nontumor
PLP2,0.15848742,0.15096553,0.0075218976,,,tumor|nontumor
INHBA,0.12173448,0.114227675,0.0075068027,,,tumor|nontumor
MARCHF6,0.09003673,0.08253011,0.0075066164,,,tumor|nontumor
FKBP9,0.09347712,0.085975796,0.0075013265,,,tumor|nontumor
EIF1,0.39214614,0.38467738,0.00746876,,,tumor|nontumor
CCM2,0.06225039,0.0547824,0.007467989,,,tumor|nontumor
NXPH4,0.024126073,0.01666599,0.007460084,,,tumor|nontumor
CHSY1,0.048409924,0.040958256,0.0074516684,,,tumor|nontumor
BSG,0.10950245,0.102064274,0.0074381754,,,tumor|nontumor
PRSS23,0.070830144,0.06341028,0.007419862,,,tumor|nontumor
PTGFRN,0.088583976,0.08116522,0.007418759,,,tumor|nontumor
VIM,0.18380363,0.17639121,0.0074124187,,,tumor|nontumor
EFNA1,0.07913643,0.071724266,0.0074121654,,,tumor|nontumor
SERPINE2,0.06251547,0.05510525,0.007410217,,,tumor|nontumor
RBMS1,0.06911388,0.061706677,0.0074072033,,,tumor|nontumor
EXT1,0.05965807,0.052252356,0.007405713,,,tumor|nontumor
P4HB,0.10247917,0.09507911,0.007400058,,,tumor|nontumor
SHC1,0.10578013,0.098387465,0.0073926672,,,tumor|nontumor
CHMP1B,0.047581486,0.040227894,0.0073535927,,,tumor|nontumor
TNKS1BP1,0.06413451,0.05679927,0.007335238,,,tumor|nontumor
GOLGA7B,0.034935955,0.02763247,0.0073034856,,,tumor|nontumor
ZYX,0.0810065,0.07371111,0.007295385,,,tumor|nontumor
BEST1,0.03259066,0.025341243,0.0072494186,,,tumor|nontumor
FNDC3B,0.07363758,0.06640345,0.007234134,,,tumor|nontumor
PAM,0.055217333,0.04799245,0.007224884,,,tumor|nontumor
SPHK1,0.037196398,0.029984033,0.007212365,,,tumor|nontumor
TMBIM1,0.06858251,0.061383493,0.007199019,,,tumor|nontumor
SERPING1,0.07516816,0.06796981,0.007198356,,,tumor|nontumor
DIP2B,0.07436302,0.06718044,0.007182583,,,tumor|nontumor
MIR205HG,0.49645984,0.4892805,0.0071793497,,,tumor|nontumor
PKP1,0.15893136,0.1517553,0.0071760565,,,tumor|nontumor
NBL1,0.09032198,0.08316888,0.0071531013,,,tumor|nontumor
CCDC92,0.058914427,0.051779088,0.007135339,,,tumor|nontumor
CD151,0.05538457,0.048259005,0.007125564,,,tumor|nontumor
RAP1B,0.16101275,0.15388747,0.0071252882,,,tumor|nontumor
ENSG00000257042,0.027497701,0.020400358,0.007097343,,,tumor|nontumor
F11R,0.07383136,0.066749245,0.007082112,,,tumor|nontumor
TMED10,0.18761942,0.18053949,0.007079929,,,tumor|nontumor
LRAT,0.03082871,0.023750167,0.0070785433,,,tumor|nontumor
GPBP1L1,0.07005084,0.06300238,0.0070484653,,,tumor|nontumor
SIPA1L2,0.05867005,0.05164327,0.0070267804,,,tumor|nontumor
RAB22A,0.06358078,0.056567773,0.007013008,,,tumor|nontumor
SKIL,0.104685165,0.09768527,0.006999895,,,tumor|nontumor
KLF6,0.11501715,0.108035795,0.006981358,,,tumor|nontumor
DYNC1I2,0.07844018,0.07150995,0.006930232,,,tumor|nontumor
PTTG1IP,0.050706305,0.043781992,0.0069243126,,,tumor|nontumor
CCDC85B,0.046887178,0.040013548,0.00687363,,,tumor|nontumor
VOPP1,0.060905363,0.054034617,0.0068707466,,,tumor|nontumor
TPM4,0.1330241,0.12616776,0.006856337,,,tumor|nontumor
RNF11,0.045341752,0.038489457,0.0068522952,,,tumor|nontumor
KDELR2,0.13556738,0.12872276,0.006844625,,,tumor|nontumor
BRI3,0.0933513,0.086509444,0.0068418533,,,tumor|nontumor
SOX15,0.033329148,0.026492162,0.006836986,,,tumor|nontumor
TUBA4A,0.07117137,0.06433894,0.0068324357,,,tumor|nontumor
IL1RAP,0.042547002,0.0357164,0.006830603,,,tumor|nontumor
LDLRAD4,0.05077899,0.0439854,0.0067935884,,,tumor|nontumor
MXI1,0.027178455,0.02039395,0.0067845043,,,tumor|nontumor
EIF3B,0.11434684,0.10757316,0.0067736804,,,tumor|nontumor
CARHSP1,0.04552119,0.038763028,0.006758161,,,tumor|nontumor
ITGB5,0.05452641,0.0477729,0.0067535117,,,tumor|nontumor
KLHL24,0.03975351,0.03300463,0.006748881,,,tumor|nontumor
NAV1,0.071973704,0.06523748,0.0067362264,,,tumor|nontumor
PLXNB2,0.06670833,0.05999152,0.0067168064,,,tumor|nontumor
UBA6,0.04875199,0.042067982,0.006684009,,,tumor|nontumor
ZNF706,0.08205538,0.07537551,0.00667987,,,tumor|nontumor
HELZ2,0.05333776,0.046701007,0.0066367537,,,tumor|nontumor
ITGA2,0.048744325,0.04211406,0.006630264,,,tumor|nontumor
PJA2,0.03804189,0.031452212,0.006589677,,,tumor|nontumor
AP3S1,0.07952356,0.07298428,0.006539285,,,tumor|nontumor
RPL36AL,0.08773614,0.08120644,0.0065296963,,,tumor|nontumor
CREG2,0.028384658,0.021855079,0.006529579,,,tumor|nontumor
TMEM134,0.060998034,0.054475557,0.0065224767,,,tumor|nontumor
MARCKSL1,0.110993296,0.104510315,0.006482981,,,tumor|nontumor
IRF6,0.12858926,0.12210964,0.006479621,,,tumor|nontumor
MGAT1,0.056306493,0.049827002,0.0064794905,,,tumor|nontumor
LTBP1,0.06418441,0.057710055,0.006474357,,,tumor|nontumor
KDM7A,0.025318068,0.018853499,0.006464569,,,tumor|nontumor
BHLHE40,0.06326599,0.05681847,0.0064475164,,,tumor|nontumor
RTL8C,0.07356793,0.067141965,0.006425962,,,tumor|nontumor
SMYD3,0.045509797,0.039098017,0.0064117797,,,tumor|nontumor
ZDHHC4,0.04769779,0.041306827,0.0063909627,,,tumor|nontumor
DNAJB2,0.032187898,0.02580122,0.006386677,,,tumor|nontumor
BPGM,0.030836284,0.024453245,0.006383039,,,tumor|nontumor
TAGLN,0.08932593,0.0829441,0.0063818246,,,tumor|nontumor
IFNGR2,0.05284491,0.04647891,0.0063660033,,,tumor|nontumor
ULK1,0.050373495,0.04400807,0.006365426,,,tumor|nontumor
CDC42SE1,0.121579245,0.11522426,0.0063549876,,,tumor|nontumor
ARRDC3,0.03991561,0.033583447,0.006332163,,,tumor|nontumor
SQSTM1,0.08431101,0.07798586,0.006325148,,,tumor|nontumor
PSMG3,0.10262641,0.096317,0.0063094124,,,tumor|nontumor
BASP1,0.14598374,0.13967519,0.0063085556,,,tumor|nontumor
ARL8A,0.043028407,0.036727566,0.0063008405,,,tumor|nontumor
COX20,0.063767865,0.057501335,0.0062665306,,,tumor|nontumor
CELSR1,0.043665763,0.03741813,0.006247632,,,tumor|nontumor
LGALS3BP,0.08185436,0.07561896,0.0062353984,,,tumor|nontumor
MAN2A1,0.048976257,0.042758606,0.006217651,,,tumor|nontumor
BNC1,0.05006815,0.043885145,0.006183006,,,tumor|nontumor
IL4R,0.06422177,0.058054738,0.006167032,,,tumor|nontumor
TANC2,0.039496858,0.03333456,0.006162297,,,tumor|nontumor
TRA2A,0.07346122,0.06729969,0.0061615333,,,tumor|nontumor
NEAT1,0.20557132,0.19942023,0.006151095,,,tumor|nontumor
LEPROT,0.065093935,0.058953445,0.006140489,,,tumor|nontumor
LDAF1,0.03487348,0.028778283,0.006095199,,,tumor|nontumor
RIMS2,0.043128844,0.03703628,0.0060925633,,,tumor|nontumor
TMX1,0.05925556,0.053217653,0.006037906,,,tumor|nontumor
PCBP1,0.1147557,0.10873655,0.0060191453,,,tumor|nontumor
