interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
1-muscle,Alg1,0.1195504,0.10975667,0.009793729,,
1-muscle,Dhrs11,0.023824759,0.014031574,0.009793185,,
1-muscle,Il4ra,0.050205126,0.040424075,0.009781051,,
1-muscle,Pou2f2,0.02663525,0.016855247,0.009780003,,
1-muscle,Sytl4,0.035320852,0.025542254,0.009778598,,
1-muscle,Trub2,0.16939816,0.15963541,0.009762749,,
1-muscle,Cdk16,0.5015173,0.4917582,0.009759098,,
1-muscle,Rab11fip4,0.06070831,0.050961748,0.009746563,,
1-muscle,Rpl37,3.584464,3.5747232,0.0097408295,,
1-muscle,Slitrk2,0.0450076,0.035273634,0.0097339675,,
1-muscle,Pop1,0.11070491,0.10097201,0.009732895,,
1-muscle,Eif6,0.5816843,0.5719609,0.009723365,,
1-muscle,Isoc2a,0.026527809,0.01680987,0.009717939,,
1-muscle,Cyp1b1,0.056305703,0.046605777,0.009699926,,
1-muscle,Gm10762,0.055077963,0.04538163,0.009696331,,
1-muscle,Arrdc4,0.12945239,0.11976981,0.009682581,,
1-muscle,Mnt,0.12527291,0.11559108,0.009681836,,
1-muscle,Srr,0.1567658,0.14708774,0.009678066,,
1-muscle,Ccdc88a,0.38414517,0.37448773,0.009657443,,
1-muscle,Tacstd2,0.02496935,0.015312368,0.0096569825,,
1-muscle,Sh3bp5,0.18936327,0.17971094,0.0096523315,,
1-muscle,Tmem132e,0.07466177,0.06501769,0.009644076,,
1-muscle,Ddc,0.22015259,0.21051845,0.009634137,,
1-muscle,Pxylp1,0.07569924,0.06606606,0.0096331835,,
1-muscle,Gm21887,0.020278117,0.010655043,0.009623074,,
1-muscle,Fam120aos,0.04597426,0.036354497,0.009619761,,
1-muscle,Cma1,0.035596874,0.025979515,0.009617358,,
1-muscle,Ppcdc,0.09294094,0.08332858,0.009612359,,
1-muscle,Chrdl2,0.028854832,0.019245144,0.009609688,,
1-muscle,Slc27a3,0.14977053,0.14018272,0.009587809,,
1-muscle,Aph1b,0.09507394,0.08548734,0.009586595,,
1-muscle,Acvr2b,0.039818887,0.030237844,0.009581042,,
1-muscle,4933434E20Rik,0.286715,0.2771375,0.009577513,,
1-muscle,Mapk11,0.0334701,0.02389287,0.0095772315,,
1-muscle,Mbnl2,0.39076564,0.3811893,0.00957635,,
1-muscle,Dok7,0.1216158,0.11205516,0.009560637,,
1-muscle,Smc4,0.79960364,0.7900559,0.00954777,,
1-muscle,Zfp790,0.031999458,0.022464428,0.0095350295,,
1-muscle,Znhit1,0.38898867,0.3794695,0.00951916,,
1-muscle,Rmi1,0.14463152,0.13511333,0.009518191,,
1-muscle,Med24,0.2438614,0.23435338,0.009508029,,
1-muscle,Snai1,0.15926546,0.1497652,0.009500265,,
1-muscle,Zfp839,0.05077581,0.041278105,0.009497706,,
1-muscle,Amigo2,0.029801069,0.020315645,0.009485424,,
1-muscle,Lasp1,0.566064,0.55658495,0.009479046,,
1-muscle,Rab27b,0.028965173,0.01950444,0.009460734,,
1-muscle,Aak1,0.29400614,0.2845463,0.009459853,,
1-muscle,Tollip,0.22661288,0.21715498,0.009457901,,
1-muscle,Ppp1r9b,0.30355066,0.2941066,0.009444058,,
1-muscle,Spon2,0.08031218,0.07086991,0.00944227,,
1-muscle,Zfp383,0.10540814,0.09597099,0.009437151,,
1-muscle,5730559C18Rik,0.053071797,0.043638207,0.00943359,,
1-muscle,Sephs2,0.2213413,0.21192642,0.0094148815,,
1-muscle,Elf4,0.11838598,0.10897363,0.009412348,,
1-muscle,Dnajc8,0.72376865,0.7143683,0.009400368,,
1-muscle,Ptpn1,0.2267562,0.21735701,0.009399191,,
1-muscle,Ntng1,0.06368992,0.054292057,0.009397861,,
1-muscle,Sh3d21,0.0857832,0.076388285,0.009394914,,
1-muscle,Lad1,0.028214458,0.018828625,0.0093858335,,
1-muscle,Cox4i2,0.030067543,0.020684319,0.009383224,,
1-muscle,Gli2,0.21899913,0.20962773,0.0093714,,
1-muscle,Zfp213,0.08904034,0.07966971,0.0093706325,,
1-muscle,Ylpm1,0.3529778,0.3436092,0.009368598,,
1-muscle,Sash1,0.2550523,0.24568999,0.00936231,,
1-muscle,Serp2,0.071916446,0.06255422,0.009362228,,
1-muscle,Mybl1,0.023441482,0.0140859485,0.009355534,,
1-muscle,Dcaf10,0.18077363,0.17143406,0.009339571,,
1-muscle,Pfdn6,0.55118155,0.5418443,0.009337246,,
1-muscle,Prr14l,0.12440073,0.1150683,0.009332426,,
1-muscle,Ruvbl1,0.5489304,0.5395994,0.009330988,,
1-muscle,Musk,0.038075995,0.028745502,0.0093304925,,
1-muscle,Rfc1,0.44683477,0.4375043,0.009330481,,
1-muscle,Fbxo36,0.042990383,0.033667013,0.00932337,,
1-muscle,Trmt44,0.045640033,0.036320467,0.009319566,,
1-muscle,Bloc1s3,0.034687392,0.025370039,0.009317353,,
1-muscle,Fam189a1,0.042675342,0.03335849,0.009316854,,
1-muscle,Notch2,0.38232267,0.3730139,0.009308755,,
1-muscle,Gtpbp8,0.09117198,0.08186525,0.009306729,,
1-muscle,Krt19,0.05237687,0.043089267,0.009287603,,
1-muscle,Aven,0.1623069,0.15303847,0.009268433,,
1-muscle,Spaca1,0.02586349,0.016597232,0.009266257,,
1-muscle,Gpatch4,0.13527048,0.12601557,0.009254903,,
1-muscle,Ccdc191,0.045052644,0.035803612,0.009249032,,
1-muscle,Pam16,0.48286217,0.4736187,0.009243488,,
1-muscle,Zfp316,0.068256006,0.059016127,0.0092398785,,
1-muscle,Ccdc94,0.02429221,0.01505794,0.00923427,,
1-muscle,Slc35b2,0.35251546,0.34329334,0.00922212,,
1-muscle,Prdm8,0.026673026,0.017450942,0.009222085,,
1-muscle,Adi1,0.16329241,0.15408207,0.009210333,,
1-muscle,Tead1,0.4795821,0.4703902,0.0091919005,,
1-muscle,Sorbs3,0.20871314,0.19952962,0.009183526,,
1-muscle,Scg5,0.037593648,0.028416023,0.009177625,,
1-muscle,0610009O20Rik,0.16617063,0.15700556,0.0091650635,,
1-muscle,Fstl1,1.5505694,1.5414073,0.009162068,,
1-muscle,Pard6g,0.2687994,0.25965273,0.009146661,,
1-muscle,Stk32b,0.047709577,0.03856299,0.009146586,,
1-muscle,Esrp2,0.027880771,0.018741269,0.009139502,,
1-muscle,Pgm5,0.25335667,0.24421768,0.0091389865,,
1-muscle,Itpr3,0.079539426,0.070409425,0.009130001,,
1-muscle,Map3k3,0.042615157,0.03349174,0.0091234185,,
1-muscle,Sec61a2,0.2633744,0.2542516,0.009122789,,
1-muscle,Mrpl43,0.40663245,0.3975184,0.009114057,,
1-muscle,Elavl3,0.056499965,0.047390275,0.009109691,,
1-muscle,Mgat4b,0.22574602,0.21664825,0.00909777,,
1-muscle,Rrp36,0.042185035,0.033087596,0.009097438,,
1-muscle,Npm3,0.41605085,0.40696114,0.009089708,,
1-muscle,Tmem189,0.21779294,0.20871787,0.009075075,,
1-muscle,Cdca4,0.374587,0.36551276,0.009074241,,
1-muscle,Tbc1d32,0.04510694,0.036033392,0.009073548,,
1-muscle,Jpt1,1.5039566,1.4948832,0.009073377,,
1-muscle,B3galnt1,0.14949708,0.14042479,0.009072289,,
1-muscle,Amigo1,0.053536326,0.044467542,0.009068783,,
1-muscle,Plekhj1,0.29652286,0.28746176,0.009061098,,
1-muscle,Scg3,0.03146651,0.022413746,0.009052765,,
1-muscle,Scarf1,0.03854933,0.029504642,0.009044688,,
1-muscle,Iqsec2,0.049535144,0.040500313,0.009034831,,
1-muscle,Cwf19l1,0.074539185,0.065515645,0.00902354,,
1-muscle,Elac1,0.08074333,0.07172789,0.009015441,,
1-muscle,Ccdc181,0.03508794,0.026074091,0.009013848,,
1-muscle,Odf2l,0.12230683,0.11329471,0.009012118,,
1-muscle,Gja4,0.09894396,0.08993192,0.0090120435,,
1-muscle,Ier2,0.27187118,0.2628692,0.00900197,,
1-muscle,Cdk10,0.1286363,0.119636014,0.009000286,,
1-muscle,Hrc,0.18247084,0.17347103,0.00899981,,
1-muscle,Ttc38,0.052828733,0.04383388,0.008994851,,
1-muscle,Drp2,0.06513676,0.056144793,0.008991968,,
1-muscle,Eefsec,0.15700458,0.14802252,0.008982062,,
1-muscle,Angpt1,0.10471665,0.09573477,0.0089818835,,
1-muscle,Nxn,0.5350876,0.5261057,0.0089818835,,
1-muscle,Pmm2,0.12193063,0.11294958,0.008981049,,
1-muscle,Epc1,0.22451685,0.21554546,0.008971393,,
1-muscle,Pak3,0.13890833,0.12994142,0.008966908,,
1-muscle,Rad9a,0.12751344,0.11855336,0.008960076,,
1-muscle,Mgst2,0.027520223,0.018566191,0.008954031,,
1-muscle,Gnl1,0.31571624,0.30676237,0.008953869,,
1-muscle,Slc2a1,0.3971801,0.3882275,0.008952618,,
1-muscle,Esco1,0.06328337,0.05433203,0.00895134,,
1-muscle,Wdr46,0.16463023,0.15568607,0.008944169,,
1-muscle,Taf12,0.2648829,0.25594786,0.008935034,,
1-muscle,Cacul1,0.24489115,0.2359716,0.008919552,,
1-muscle,Fiz1,0.1881208,0.17920394,0.008916855,,
1-muscle,Ramp2,0.39766318,0.3887468,0.008916378,,
1-muscle,Tmem19,0.13299052,0.12408233,0.008908197,,
1-muscle,Pigw,0.023960516,0.01505233,0.008908186,,
1-muscle,Slc38a3,0.031485856,0.022586478,0.008899378,,
1-muscle,Trim26,0.14935966,0.14046066,0.008899003,,
1-muscle,Fsd1,0.052909486,0.044014625,0.008894861,,
1-muscle,Cfp,0.07186181,0.062974416,0.008887395,,
1-muscle,Rin2,0.21979155,0.21090715,0.0088844,,
1-muscle,Dirc2,0.17852902,0.1696455,0.008883521,,
1-muscle,Tnfaip8l1,0.06936149,0.06047811,0.008883383,,
1-muscle,Rarres2,0.159929,0.15104572,0.008883283,,
1-muscle,Mamdc4,0.024750168,0.015870754,0.008879414,,
1-muscle,Fancc,0.06891138,0.060034346,0.008877035,,
1-muscle,Stmn4,0.075744696,0.06687522,0.008869477,,
1-muscle,Unc5a,0.038300518,0.029431142,0.008869376,,
1-muscle,Ezh1,0.07212367,0.063259296,0.008864373,,
1-muscle,Bcl11b,0.13418022,0.12531672,0.008863494,,
1-muscle,Pnck,0.06068869,0.05183077,0.008857921,,
1-muscle,Dmxl2,0.06531012,0.056454923,0.008855198,,
1-muscle,Scmh1,0.20312545,0.19428094,0.00884451,,
1-muscle,Pms2,0.11081867,0.1019747,0.008843966,,
1-muscle,Syt9,0.03197,0.023129083,0.008840919,,
1-muscle,Ehd3,0.044121902,0.035281695,0.008840207,,
1-muscle,Arhgap10,0.100466125,0.09162776,0.008838363,,
1-muscle,Dnajc7,0.38932118,0.38048393,0.008837253,,
1-muscle,Prkar1b,0.11700686,0.10817581,0.008831054,,
1-muscle,Stk4,0.17990187,0.17108066,0.008821204,,
1-muscle,Stoml1,0.085353196,0.07653216,0.008821033,,
1-muscle,Stk36,0.039964024,0.031142991,0.008821033,,
1-muscle,Ovca2,0.075304724,0.06648453,0.008820191,,
1-muscle,Etfrf1,0.13558878,0.12677188,0.008816898,,
1-muscle,2700062C07Rik,0.101938814,0.09312303,0.00881578,,
1-muscle,Zfp536,0.031113729,0.022299394,0.008814335,,
1-muscle,Ankmy2,0.13678998,0.12799029,0.008799687,,
1-muscle,Arhgap32,0.04819218,0.039403293,0.008788887,,
1-muscle,Tmem120a,0.14399567,0.13520712,0.008788556,,
1-muscle,Trim54,0.08386949,0.075083636,0.008785851,,
1-muscle,Hoxa11,0.027972097,0.019186467,0.00878563,,
1-muscle,Pfkfb4,0.041194443,0.03241645,0.008777991,,
1-muscle,Ube2v2,0.44623592,0.43746337,0.008772552,,
1-muscle,Lpcat2,0.04417328,0.035402846,0.008770436,,
1-muscle,Cbwd1,0.06861338,0.05984699,0.00876639,,
1-muscle,Glrb,0.06700081,0.058238976,0.008761831,,
1-muscle,Cnot1,0.6834572,0.67469656,0.008760631,,
1-muscle,Uhrf1bp1l,0.14230984,0.13355452,0.008755326,,
1-muscle,Ltbr,0.23212342,0.22337683,0.008746594,,
1-muscle,Araf,0.38057265,0.3718268,0.008745849,,
1-muscle,Srprb,0.38820946,0.37946633,0.008743137,,
1-muscle,Sdccag8,0.06933143,0.060593773,0.008737657,,
1-muscle,Pou6f1,0.06808754,0.059352797,0.008734744,,
1-muscle,Fam49a,0.097438574,0.08870551,0.008733064,,
1-muscle,Edil3,0.102011085,0.093282975,0.008728109,,
1-muscle,C2cd2,0.09859965,0.08987155,0.008728102,,
1-muscle,Thnsl1,0.051060803,0.042333517,0.008727286,,
1-muscle,Atad2b,0.22083,0.21210672,0.008723274,,
1-muscle,Gga1,0.2550422,0.24632257,0.008719623,,
1-muscle,Zfp612,0.064686626,0.05596768,0.008718945,,
1-muscle,Ythdc1,0.35584918,0.34713292,0.008716255,,
1-muscle,Adgrb3,0.034567084,0.025850836,0.008716248,,
1-muscle,Tram1l1,0.123734415,0.115032084,0.00870233,,
1-muscle,Trappc9,0.16358738,0.15488802,0.0086993575,,
1-muscle,Mdfi,0.045515917,0.036821708,0.008694209,,
1-muscle,Crat,0.14985506,0.1411635,0.008691564,,
1-muscle,Flywch1,0.27930304,0.27061504,0.008688003,,
1-muscle,Stk10,0.04876992,0.040085033,0.0086848885,,
1-muscle,Tbkbp1,0.15289612,0.14421858,0.008677542,,
1-muscle,Cbr2,0.022939773,0.014263126,0.008676647,,
1-muscle,Atp6v0e2,0.07988404,0.07121151,0.008672528,,
1-muscle,Pygm,0.19462913,0.18595678,0.008672357,,
1-muscle,Grb7,0.03485482,0.02618484,0.008669982,,
1-muscle,Prokr2,0.02891323,0.02024531,0.00866792,,
1-muscle,Gpatch11,0.14480253,0.13613875,0.008663774,,
1-muscle,Mrps25,0.36358398,0.3549207,0.008663297,,
1-muscle,Fndc3c1,0.26069608,0.25204203,0.008654058,,
1-muscle,Trnp1,0.04481349,0.036161367,0.008652125,,
1-muscle,Gm14295,0.060330626,0.05168072,0.008649904,,
1-muscle,Tfcp2,0.16624402,0.15760008,0.00864394,,
1-muscle,Cep95,0.09010458,0.08146819,0.008636393,,
1-muscle,Hist2h2be,0.029814238,0.021197332,0.008616906,,
1-muscle,Gm45871,0.03367332,0.025057217,0.008616103,,
1-muscle,Slf2,0.47755575,0.46894538,0.008610368,,
1-muscle,Eps15l1,0.23289622,0.22428834,0.008607879,,
1-muscle,Serpini1,0.049538292,0.04093293,0.008605361,,
1-muscle,Fmnl3,0.23171279,0.22311966,0.008593127,,
1-muscle,Utp20,0.21029317,0.20170711,0.008586064,,
1-muscle,Miga1,0.10723446,0.09865937,0.008575097,,
1-muscle,Trim63,0.066376664,0.057804447,0.008572217,,
1-muscle,Hsd17b11,0.1014532,0.09288119,0.008572012,,
1-muscle,Arid3b,0.046738703,0.038172193,0.00856651,,
1-muscle,Rabep1,0.24094558,0.23239172,0.008553863,,
1-muscle,Fam84a,0.050010964,0.041465282,0.008545682,,
1-muscle,Six2,0.11176344,0.103223294,0.008540146,,
1-muscle,Slc41a3,0.049586833,0.041048292,0.00853854,,
1-muscle,Rpusd1,0.06891166,0.06037405,0.008537605,,
1-muscle,Fbxw17,0.09719743,0.08867359,0.008523837,,
1-muscle,Icmt,0.15854123,0.15002544,0.00851579,,
1-muscle,Setmar,0.027494475,0.01898484,0.008509636,,
1-muscle,Zfp385a,0.15336089,0.14485297,0.008507922,,
1-muscle,Tsacc,0.05426658,0.045759752,0.008506827,,
1-muscle,Hoxa9,0.10955971,0.1010573,0.008502409,,
1-muscle,Stard3,0.15118642,0.14269361,0.0084928125,,
1-muscle,Nxnl2,0.039590653,0.031099409,0.008491244,,
1-muscle,Tmco6,0.05353704,0.045047656,0.008489385,,
1-muscle,Cstf2,0.24501444,0.23652697,0.008487478,,
1-muscle,Nt5c2,0.20606953,0.19758818,0.0084813535,,
1-muscle,Larp4,0.27405632,0.26557976,0.008476555,,
1-muscle,Rab11fip2,0.15303625,0.14457072,0.0084655285,,
1-muscle,Ptpn18,0.173488,0.16503555,0.00845246,,
1-muscle,Washc5,0.26616934,0.25771976,0.008449584,,
1-muscle,Itgb3,0.06059948,0.052151047,0.008448433,,
1-muscle,Fbxl2,0.043978237,0.035531335,0.008446902,,
1-muscle,Lamc2,0.033300295,0.024855617,0.008444678,,
1-muscle,Map6,0.047521815,0.039079174,0.00844264,,
1-muscle,Frmd3,0.04603059,0.037588853,0.008441735,,
1-muscle,Ifi204,0.02312996,0.014702171,0.008427789,,
1-muscle,Tcaf1,0.46077138,0.452345,0.008426368,,
1-muscle,Kif7,0.077779226,0.06935626,0.008422963,,
1-muscle,Rprm,0.11454031,0.10612362,0.00841669,,
1-muscle,Gm12688,0.044788383,0.036378298,0.008410085,,
1-muscle,Mphosph9,0.08815294,0.07975058,0.008402355,,
1-muscle,Ap4m1,0.14268681,0.13430046,0.008386359,,
1-muscle,Dpp4,0.048251715,0.039872106,0.008379608,,
1-muscle,Xlr3b,0.031241806,0.022864135,0.008377671,,
1-muscle,Hspa12a,0.048846804,0.04047944,0.008367363,,
1-muscle,Ubr2,0.23825756,0.22989069,0.008366868,,
1-muscle,Slc4a2,0.17989512,0.17153092,0.008364201,,
1-muscle,Gtf2h4,0.17202148,0.16366039,0.008361086,,
1-muscle,Ica1,0.06027395,0.051920153,0.008353796,,
1-muscle,Fam207a,0.20340933,0.19505559,0.00835374,,
1-muscle,Ttc9,0.023369798,0.015021286,0.008348512,,
1-muscle,Gstm2,0.1785022,0.17015801,0.008344188,,
1-muscle,Bend5,0.25295871,0.24461992,0.008338794,,
1-muscle,Fgd1,0.13981399,0.13147645,0.008337542,,
1-muscle,Tmem173,0.07214898,0.06381452,0.008334458,,
1-muscle,Lnpk,0.1776105,0.16928098,0.008329526,,
1-muscle,Pin4,0.439159,0.43083635,0.008322656,,
1-muscle,Trib1,0.096539944,0.088219054,0.00832089,,
1-muscle,Pgam2,0.4940242,0.4857139,0.008310288,,
1-muscle,Rgs16,0.11019212,0.10188539,0.008306727,,
1-muscle,Emc3,0.37099996,0.3626991,0.008300871,,
1-muscle,Ing4,0.46467674,0.45638877,0.008287966,,
1-muscle,Tbl1x,0.44743842,0.4391581,0.008280307,,
1-muscle,Mast1,0.026327841,0.018056482,0.008271359,,
1-muscle,Cntnap4,0.031329583,0.023065027,0.0082645565,,
1-muscle,Txlng,0.06992551,0.061664253,0.008261256,,
1-muscle,Hif3a,0.1321392,0.12388935,0.0082498565,,
1-muscle,Hmmr,0.22967714,0.2214299,0.008247241,,
1-muscle,Zbtb39,0.066012405,0.057773586,0.0082388185,,
1-muscle,Usp27x,0.036319032,0.028092427,0.008226605,,
1-muscle,Nanos3,0.05028018,0.042059742,0.008220438,,
1-muscle,Kif13b,0.05405464,0.045839217,0.008215424,,
1-muscle,Pdp2,0.076988705,0.06878221,0.008206494,,
1-muscle,Proser3,0.05359361,0.045396887,0.008196723,,
1-muscle,Sat2,0.07041734,0.06222949,0.008187845,,
1-muscle,Cfap43,0.069789,0.061622556,0.008166444,,
1-muscle,Ripk3,0.15560643,0.1474614,0.008145034,,
1-muscle,Pgp,0.19083998,0.18270406,0.008135915,,
1-muscle,Tbc1d22a,0.08573006,0.07762589,0.008104168,,
1-muscle,Grk6,0.29416516,0.28606117,0.0081039965,,
1-muscle,B3gnt7,0.038799826,0.030700978,0.008098848,,
1-muscle,Uck1,0.17665091,0.16855337,0.008097544,,
1-muscle,Gng7,0.05201868,0.043923564,0.008095115,,
1-muscle,Fam102a,0.12535857,0.11726431,0.008094259,,
1-muscle,Lzts1,0.048571855,0.04048207,0.0080897845,,
1-muscle,Rbms2,0.29191828,0.28384608,0.008072197,,
1-muscle,Ccnt2,0.2582395,0.25016752,0.008071989,,
1-muscle,Psmb10,0.18101914,0.17294806,0.00807108,,
1-muscle,Amdhd2,0.115829855,0.10776287,0.008066982,,
1-muscle,Fam198a,0.02739932,0.019336022,0.008063298,,
1-muscle,Zfp46,0.17881839,0.1707563,0.008062094,,
1-muscle,Znhit6,0.18965541,0.18161325,0.008042157,,
1-muscle,Rab3a,0.11370904,0.10568595,0.008023091,,
1-muscle,Ikbip,0.30580312,0.29779154,0.0080115795,,
1-muscle,Ifngr2,0.2403703,0.23236792,0.0080023855,,
1-muscle,Sptbn2,0.025529075,0.017532067,0.007997008,,
1-muscle,Spsb2,0.051607106,0.04361503,0.007992078,,
1-muscle,Ccnd1,0.68216366,0.67417353,0.007990122,,
1-muscle,Tceanc,0.069243446,0.06125531,0.007988136,,
1-muscle,Slc25a25,0.079264924,0.07129659,0.007968336,,
1-muscle,Zfp623,0.06069719,0.05273332,0.00796387,,
1-muscle,Zfp11,0.037296724,0.029340573,0.007956151,,
1-muscle,Sppl3,0.6297364,0.6217842,0.007952213,,
1-muscle,Apba1,0.034884386,0.026936285,0.007948101,,
1-muscle,Snu13,1.0938919,1.0859448,0.007947087,,
1-muscle,Ddit4,0.13789186,0.12995176,0.007940099,,
1-muscle,Lrfn3,0.06726246,0.05932495,0.007937513,,
1-muscle,Wipf1,0.30216095,0.2942267,0.0079342425,,
1-muscle,Tmem39b,0.07560723,0.06767848,0.007928751,,
1-muscle,Atmin,0.1111509,0.10322609,0.00792481,,
1-muscle,Supt3,0.121371195,0.11345671,0.007914484,,
1-muscle,Ccs,0.24060526,0.23269217,0.007913098,,
1-muscle,Enox2,0.063975096,0.056070656,0.00790444,,
1-muscle,Snx2,0.5042175,0.49631432,0.0079031885,,
1-muscle,Lrrc47,0.24271955,0.23482388,0.007895663,,
1-muscle,Rbsn,0.19397675,0.18609066,0.007886082,,
1-muscle,Zfp282,0.18411265,0.17623346,0.007879198,,
1-muscle,Ankrd49,0.19902068,0.19114855,0.007872134,,
1-muscle,Map4k5,0.34857973,0.3407083,0.007871449,,
1-muscle,Iglon5,0.027255427,0.019387666,0.007867761,,
1-muscle,Dnajc2,0.42223626,0.41437706,0.0078592,,
1-muscle,Pwwp2b,0.04432811,0.036469016,0.007859092,,
1-muscle,Pola2,0.26420057,0.2563434,0.007857174,,
1-muscle,Gm42595,0.045282055,0.037428502,0.007853553,,
1-muscle,Nxt1,0.29748482,0.28963673,0.007848084,,
1-muscle,Xpnpep2,0.032829385,0.02498475,0.007844634,,
1-muscle,Hsd11b2,0.03522985,0.027392374,0.007837476,,
1-muscle,Bdh2,0.060915258,0.0530899,0.007825356,,
1-muscle,Dgkq,0.07507144,0.06725094,0.007820502,,
1-muscle,Rnf214,0.12034468,0.11252947,0.007815212,,
1-muscle,Dapk1,0.1822212,0.1744111,0.007810101,,
1-muscle,Gkap1,0.34425724,0.3364482,0.007809043,,
1-muscle,Trim13,0.084123306,0.07631687,0.007806435,,
1-muscle,Plekho1,0.36467096,0.35687792,0.007793039,,
1-muscle,Fndc1,0.15073024,0.1429376,0.0077926368,,
1-muscle,Ahctf1,0.35250515,0.3447216,0.007783562,,
1-muscle,Slx1b,0.09390685,0.08614337,0.0077634826,,
1-muscle,Pde7a,0.24796218,0.2401994,0.007762775,,
1-muscle,Anapc4,0.3965793,0.3888223,0.007757008,,
1-muscle,Trmo,0.05564471,0.047891475,0.0077532344,,
1-muscle,Zfand1,0.12595455,0.11820452,0.0077500343,,
1-muscle,Rbm15,0.22473387,0.2169881,0.0077457726,,
1-muscle,Gm19426,0.052878592,0.045132857,0.0077457353,,
1-muscle,Gm13889,0.051281217,0.043538492,0.0077427253,,
1-muscle,Slc36a1,0.06417554,0.05644187,0.007733669,,
1-muscle,2900009J06Rik,0.06351034,0.055778075,0.0077322684,,
1-muscle,Cntn2,0.038127605,0.030397883,0.007729722,,
1-muscle,Chst8,0.024911776,0.017185524,0.007726252,,
1-muscle,Ankrd24,0.07388912,0.06616338,0.007725738,,
1-muscle,Haspin,0.06302681,0.055301543,0.007725265,,
1-muscle,Erc2,0.044810586,0.037089135,0.00772145,,
1-muscle,Slc43a1,0.09917155,0.09146628,0.0077052712,,
1-muscle,Rsph3a,0.017162401,0.009467193,0.0076952083,,
1-muscle,Zc3h3,0.075048596,0.06735593,0.007692665,,
1-muscle,Aif1l,0.18155608,0.17386517,0.0076909065,,
1-muscle,Gtpbp2,0.1952116,0.1875225,0.0076891035,,
1-muscle,Tnfrsf11b,0.0275806,0.01989288,0.0076877195,,
1-muscle,Naga,0.1650956,0.15740794,0.007687658,,
1-muscle,Naxe,0.4716803,0.46399477,0.007685542,,
1-muscle,Kdm8,0.032783862,0.025101615,0.007682247,,
1-muscle,Nrxn2,0.035827927,0.028150642,0.007677285,,
1-muscle,Rab11fip3,0.13915162,0.13148144,0.007670179,,
1-muscle,Dpp8,0.16334397,0.15568446,0.00765951,,
1-muscle,Fhad1,0.032056578,0.024402255,0.0076543223,,
1-muscle,Phka2,0.10890028,0.101248376,0.0076519027,,
1-muscle,Gpt,0.030924385,0.023276143,0.0076482426,,
1-muscle,Ubc,1.9559642,1.9483175,0.00764668,,
1-muscle,Atp6v1f,0.8173585,0.8097259,0.007632613,,
1-muscle,Zfp811,0.054475665,0.046849683,0.007625982,,
1-muscle,Sult5a1,0.07452086,0.06689601,0.007624857,,
1-muscle,Gm48619,0.023181053,0.015571575,0.007609478,,
1-muscle,Arhgef15,0.06926437,0.06167258,0.0075917877,,
1-muscle,Entpd1,0.059551537,0.051963277,0.00758826,,
1-muscle,Sox8,0.1126506,0.10507294,0.007577665,,
1-muscle,Elovl4,0.064031444,0.056457605,0.0075738393,,
1-muscle,Tubb4a,0.07410364,0.06653011,0.00757353,,
1-muscle,Unkl,0.092110135,0.084536746,0.0075733885,,
1-muscle,Donson,0.09691549,0.08934262,0.0075728744,,
1-muscle,Igf2bp3,0.5487403,0.54116833,0.0075719953,,
1-muscle,Gtf2i,1.0451566,1.037594,0.0075626373,,
1-muscle,Rbm22,0.42537257,0.41781473,0.007557839,,
1-muscle,Pold4,0.11456676,0.1070154,0.007551357,,
1-muscle,Mylk3,0.023379773,0.015830137,0.007549636,,
1-muscle,Lbx1,0.059387866,0.051844783,0.0075430833,,
1-muscle,0610040J01Rik,0.033018555,0.025477074,0.0075414814,,
1-muscle,Dcaf12l1,0.18274103,0.17520238,0.0075386465,,
1-muscle,Litaf,0.42779374,0.42026183,0.007531911,,
1-muscle,Gng3,0.10424735,0.09672307,0.0075242743,,
1-muscle,Mcm9,0.07059339,0.063069135,0.007524252,,
1-muscle,Il17rd,0.19758746,0.19006352,0.007523939,,
1-muscle,Zfp810,0.084386244,0.07686737,0.0075188726,,
1-muscle,Trim55,0.0384926,0.030974966,0.007517636,,
1-muscle,Slc25a30,0.05569044,0.04817458,0.0075158626,,
1-muscle,Frk,0.051107872,0.043592807,0.0075150654,,
1-muscle,Osbpl2,0.14406857,0.13655353,0.007515043,,
1-muscle,Dap3,0.41375163,0.4062404,0.0075112283,,
1-muscle,Xxylt1,0.16940232,0.16189353,0.0075087845,,
1-muscle,Gan,0.10984684,0.10234236,0.007504478,,
1-muscle,Arid4b,0.3152248,0.30772278,0.0075020194,,
1-muscle,Emid1,0.05504533,0.047545586,0.0074997433,,
1-muscle,Il16,0.034108758,0.026612565,0.007496193,,
1-muscle,Zfp335os,0.019959707,0.012470337,0.00748937,,
1-muscle,5033428I22Rik,0.026009344,0.018522058,0.007487286,,
1-muscle,Skiv2l,0.2481355,0.24064897,0.007486537,,
1-muscle,Bap1,0.35038614,0.34290084,0.0074853003,,
1-muscle,Ddah1,0.24795192,0.24046807,0.007483855,,
1-muscle,Gmip,0.058106415,0.050629597,0.007476818,,
1-muscle,Fgg,0.07634042,0.06889506,0.007445365,,
1-muscle,Chic1,0.043271713,0.035832427,0.0074392855,,
1-muscle,Msh5,0.026761109,0.01932309,0.007438019,,
1-muscle,Ggnbp1,0.037446074,0.030017799,0.0074282754,,
1-muscle,Scfd2,0.061275482,0.053849228,0.0074262545,,
